source,researchProductId,imageUrl,position,type,status,mime,size,localPath
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-lifestyle-5.jpg?v=1779181910&width=2000,5,gallery,VALIDATED,image/jpeg,531041,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-lifestyle-6.jpg?v=1779181910&width=2000,6,gallery,VALIDATED,image/jpeg,516195,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-7.png?v=1779181910&width=1000,7,gallery,VALIDATED,image/png,197030,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-8.png?v=1779181910&width=1000,8,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-9.png?v=1779181931&width=1000,9,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-10.png?v=1779181931&width=1000,10,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-11.png?v=1779181931&width=1000,11,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-12.png?v=1779181931&width=1000,12,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-13.png?v=1779181931&width=1000,13,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-14.png?v=1779181952&width=1000,14,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-15.png?v=1779181952&width=1000,15,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-16.png?v=1779181952&width=1000,16,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-17.png?v=1779181952&width=1000,17,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-18.png?v=1779181952&width=1000,18,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-19.png?v=1779181974&width=1000,19,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-20.png?v=1779181974&width=1000,20,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-21.png?v=1779181974&width=1000,21,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-22.png?v=1779181974&width=1000,22,gallery,REJECTED,,,
lewpe,cmtumbl8x01a9m5etdrwbwioj,https://www.lewpe.com/cdn/shop/files/barcelos-bauhaus-glass-mini-pendant-light-product-23.png?v=1779181974&width=1000,23,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,http://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-white-product-4.png?v=1781048439&width=2048,0,primary,DOWNLOADED,image/png,1009246,research-assets/lewpe/wooden-nordic-led-ceiling-light/img-0.png
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-white-product-4.png?v=1781048439&width=1000,1,gallery,DOWNLOADED,image/png,962171,research-assets/lewpe/wooden-nordic-led-ceiling-light/img-1.png
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-pink-product-5.png?v=1781048439&width=1000,2,gallery,DOWNLOADED,image/png,983437,research-assets/lewpe/wooden-nordic-led-ceiling-light/img-2.png
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-green-product-1.jpg?v=1781048439&width=2000,3,gallery,VALIDATED,image/jpeg,101534,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-wood-product-3.png?v=1781048439&width=1000,4,gallery,VALIDATED,image/png,1036696,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-gray-product-2.png?v=1781048439&width=1000,5,gallery,VALIDATED,image/png,974136,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-wood-lifestyle-3.jpg?v=1781048439&width=2000,6,gallery,VALIDATED,image/jpeg,329786,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-pink-lifestyle-1.jpg?v=1781048439&width=2000,7,gallery,VALIDATED,image/jpeg,352869,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-white-lifestyle-2.jpg?v=1781048439&width=2000,8,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-green-lifestyle-1.jpg?v=1781048439&width=2000,9,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-white-product-4.png?v=1781048439&width=168,10,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-pink-product-5.png?v=1781048439&width=168,11,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-green-product-1.jpg?v=1781048439&width=168,12,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-wood-product-3.png?v=1781048439&width=168,13,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-gray-product-2.png?v=1781048439&width=168,14,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-wood-lifestyle-3.jpg?v=1781048439&width=168,15,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-pink-lifestyle-1.jpg?v=1781048439&width=168,16,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-white-lifestyle-2.jpg?v=1781048439&width=168,17,gallery,REJECTED,,,
lewpe,cmtumbvce01g2m5eta8q92occ,https://www.lewpe.com/cdn/shop/files/viseu-nordic-led-semi-flush-mount-ceiling-light-green-lifestyle-1.jpg?v=1781048439&width=168,18,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,http://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-product-0.jpg?v=1779140344&width=2048,0,primary,DOWNLOADED,image/jpeg,108348,research-assets/lewpe/yellow-glass-ceiling-light/img-0.jpg
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-product-0.jpg?v=1779140344&width=2000,1,gallery,DOWNLOADED,image/jpeg,99764,research-assets/lewpe/yellow-glass-ceiling-light/img-1.jpg
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-1.jpg?v=1779140344&width=2000,2,gallery,DOWNLOADED,image/jpeg,550577,research-assets/lewpe/yellow-glass-ceiling-light/img-2.jpg
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-3.jpg?v=1779140344&width=2000,3,gallery,VALIDATED,image/jpeg,501255,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-4.jpg?v=1779140344&width=2000,4,gallery,VALIDATED,image/jpeg,385324,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-8.jpg?v=1779140529&width=600,5,gallery,VALIDATED,image/jpeg,21875,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-9.jpg?v=1779140529&width=2000,6,gallery,VALIDATED,image/jpeg,550577,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-6.jpg?v=1779140344&width=2000,7,gallery,VALIDATED,image/jpeg,396001,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-semi-flush-copper-red-dome.jpg?v=1781539765&width=800,8,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-product-0.jpg?v=1779140344&width=168,9,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-1.jpg?v=1779140344&width=168,10,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-3.jpg?v=1779140344&width=168,11,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-4.jpg?v=1779140344&width=168,12,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-8.jpg?v=1779140529&width=168,13,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-9.jpg?v=1779140529&width=168,14,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-yellow-glass-semi-flush-ceiling-light-lifestyle-6.jpg?v=1779140344&width=168,15,gallery,REJECTED,,,
lewpe,cmtumbuem01flm5etcwqcoiv2,https://www.lewpe.com/cdn/shop/files/portalegre-semi-flush-copper-red-dome.jpg?v=1781539765&width=168,16,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,http://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-1.png?v=1779142479&width=2048,0,primary,DOWNLOADED,image/png,1195303,research-assets/lewpe/wood-cloud-pendant-light/img-0.png
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-1.png?v=1779142479&width=1000,1,gallery,DOWNLOADED,image/png,1137797,research-assets/lewpe/wood-cloud-pendant-light/img-1.png
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-2.png?v=1779142479&width=1000,2,gallery,DOWNLOADED,image/png,1164370,research-assets/lewpe/wood-cloud-pendant-light/img-2.png
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-3.png?v=1779142479&width=1000,3,gallery,VALIDATED,image/png,1280873,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-4.jpg?v=1779142479&width=2000,4,gallery,VALIDATED,image/jpeg,228011,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-5.jpg?v=1779142479&width=2000,5,gallery,VALIDATED,image/jpeg,329527,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-6.jpg?v=1779142479&width=2000,6,gallery,VALIDATED,image/jpeg,314482,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-7.jpg?v=1779142479&width=2000,7,gallery,VALIDATED,image/jpeg,436515,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-8.jpg?v=1779142479&width=2000,8,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-9.jpg?v=1779142479&width=2000,9,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-10.jpg?v=1779142479&width=2000,10,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-11.jpg?v=1779142479&width=2000,11,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-cloud-pendant-gray.jpg?v=1781539774&width=2600,12,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-cloud-pendant-beige.jpg?v=1781539782&width=1800,13,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-cloud-pendant-brown.jpg?v=1781539790&width=1400,14,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-cloud-pendant-blue.jpg?v=1781539799&width=1400,15,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-cloud-pendant-orange.jpg?v=1781539807&width=1400,16,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-1.png?v=1779142479&width=168,17,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-2.png?v=1779142479&width=168,18,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-3.png?v=1779142479&width=168,19,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-product-4.jpg?v=1779142479&width=168,20,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-5.jpg?v=1779142479&width=168,21,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-6.jpg?v=1779142479&width=168,22,gallery,REJECTED,,,
lewpe,cmtumc09v01iwm5et3p495mh3,https://www.lewpe.com/cdn/shop/files/mosteiros-polystyrene-cloud-pendant-light-lifestyle-7.jpg?v=1779142479&width=168,23,gallery,REJECTED,,,
cozy-garden,cmtumd9yy01xvm5etfn42j6my,https://thecozygarden.com/cdn/shop/files/GRWFP1243582935.jpg?v=1774657399&width=1920,0,primary,DOWNLOADED,image/jpeg,138924,research-assets/cozy-garden/steel-garden-ornament/img-0.jpg
cozy-garden,cmtumd9yy01xvm5etfn42j6my,http://thecozygarden.com/cdn/shop/files/GRWFP1243582935.jpg?v=1774657399,1,gallery,DOWNLOADED,image/jpeg,138924,research-assets/cozy-garden/steel-garden-ornament/img-1.jpg
cozy-garden,cmtumd9yy01xvm5etfn42j6my,https://thecozygarden.com/cdn/shop/files/GRWFP1243582935.jpg?v=1774657399&width=3840,2,gallery,DOWNLOADED,image/jpeg,138924,research-assets/cozy-garden/steel-garden-ornament/img-2.jpg
cozy-garden,cmtumd9yy01xvm5etfn42j6my,https://thecozygarden.com/cdn/shop/files/GRWFP1243582935_75111723.jpg?v=1774657399&width=3840,3,gallery,VALIDATED,image/jpeg,52140,
cozy-garden,cmtumd9yy01xvm5etfn42j6my,https://thecozygarden.com/cdn/shop/files/GRWFP1243582935_75111724.jpg?v=1774657399&width=3840,4,gallery,VALIDATED,image/jpeg,58355,
cozy-garden,cmtumd9yy01xvm5etfn42j6my,https://thecozygarden.com/cdn/shop/files/GRWFP1243582935.jpg?v=1774657399&width=832,5,gallery,VALIDATED,image/jpeg,138924,
cozy-garden,cmtumd9yy01xvm5etfn42j6my,https://thecozygarden.com/cdn/shop/files/GRWFP1243582935_75111723.jpg?v=1774657399&width=832,6,gallery,VALIDATED,image/jpeg,52140,
cozy-garden,cmtumd9yy01xvm5etfn42j6my,https://thecozygarden.com/cdn/shop/files/GRWFP1243582935_75111724.jpg?v=1774657399&width=832,7,gallery,VALIDATED,image/jpeg,58355,
ferm-living,cmtum7uh000tvm5et4j05g4fl,https://fermliving.com/cdn/shop/files/604179_1104272018_1.png?v=1762177880,0,primary,DOWNLOADED,image/png,604227,research-assets/ferm-living/black-cotton-cushion/img-0.png
ferm-living,cmtum7uh000tvm5et4j05g4fl,https://fermliving.com/cdn/shop/files/604179_1104272018_1_x1200.png?v=1762177880,1,gallery,DOWNLOADED,image/png,259936,research-assets/ferm-living/black-cotton-cushion/img-1.png
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432&width=1920,0,primary,DOWNLOADED,image/jpeg,25366,research-assets/cozy-garden/white-rattan-storage/img-0.jpg
cozy-garden,cmtumdgvd01zam5etwpl13v8a,http://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432,1,gallery,DOWNLOADED,image/jpeg,25366,research-assets/cozy-garden/white-rattan-storage/img-1.jpg
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432&width=3840,2,gallery,DOWNLOADED,image/jpeg,25366,research-assets/cozy-garden/white-rattan-storage/img-2.jpg
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652610.jpg?v=1774657432&width=3840,3,gallery,VALIDATED,image/jpeg,142858,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652611.jpg?v=1774657432&width=3840,4,gallery,VALIDATED,image/jpeg,82519,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652612.jpg?v=1774657432&width=3840,5,gallery,VALIDATED,image/jpeg,38801,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652613.jpg?v=1774657432&width=3840,6,gallery,VALIDATED,image/jpeg,67722,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH.jpg?v=1774657432&width=832,7,gallery,VALIDATED,image/jpeg,25366,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652610.jpg?v=1774657432&width=832,8,gallery,REJECTED,,,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652611.jpg?v=1774657432&width=832,9,gallery,REJECTED,,,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652612.jpg?v=1774657432&width=832,10,gallery,REJECTED,,,
cozy-garden,cmtumdgvd01zam5etwpl13v8a,https://thecozygarden.com/cdn/shop/files/HW70439WH-_56652613.jpg?v=1774657432&width=832,11,gallery,REJECTED,,,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/BED75FBC69BB/k_3adc859317b40d3b2c6366252144b78d;w_1600;h_1600;q_90/6731021.webp,0,primary,DOWNLOADED,image/webp,178346,research-assets/lampenwelt/black-glass-lighting-piece/img-0.webp
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/925E9CAE6FC6/k_3adc859317b40d3b2c6366252144b78d;w_535;h_535;q_90/6731021.jpg,1,gallery,DOWNLOADED,image/jpeg,24928,research-assets/lampenwelt/black-glass-lighting-piece/img-1.jpg
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/667BB913B02E/k_3adc859317b40d3b2c6366252144b78d;w_1600;h_1600;q_100/6731021.jpg,2,gallery,DOWNLOADED,image/jpeg,133342,research-assets/lampenwelt/black-glass-lighting-piece/img-2.jpg
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/7DB1B278852C/k_2e423ce7a3d5c4b8b7c5d0154ec86181;w_1600;h_1600;q_100/6731021.jpg,3,gallery,VALIDATED,image/jpeg,212014,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/E8A87CDC5FFB/k_0d4a53e4adf3e424c28ad17a06099e7d;w_1600;h_1600;q_100/6731021.jpg,4,gallery,VALIDATED,image/jpeg,232423,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/85E6C98D583B/k_e9d61f805f359d1e338cd1efa25a2e68;w_1600;h_1600;q_100/6731021.jpg,5,gallery,VALIDATED,image/jpeg,19026,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/7AF06DF79665/k_3830c7a1fb892d73ba33b892db73677d;w_1600;h_1600;q_100/6731021.jpg,6,gallery,VALIDATED,image/jpeg,23442,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/001A7304FAA5/k_ad2506435da545d528d2aebfe83afe67;w_1600;h_1600;q_100/6731021.jpg,7,gallery,VALIDATED,image/jpeg,22923,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/C3C0F455316F/k_764a0501376d3998c66a4475e97b349b;w_1600;h_1600;q_100/6731021.jpg,8,gallery,REJECTED,,,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/C685DB1C195A/k_843c4d7af784ccb2f58f1b1cde2e28de;w_1600;h_1600;q_100/6731021.jpg,9,gallery,REJECTED,,,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/53C3DAF1084B/k_fe80999e6d7d11d9d56586735ddc8dca;w_1600;h_1600;q_100/6731021.jpg,10,gallery,REJECTED,,,
lampenwelt,cmtum4ble000zm5etzaztiie5,https://lw-cdn.com/images/EC836D5BDE9C/k_3adc859317b40d3b2c6366252144b78d;w_828;h_828;q_90/6731021.webp,11,gallery,REJECTED,,,
cozy-garden,cmtumdljw0209m5etmxejfxc8,http://thecozygarden.com/cdn/shop/files/HW63890.jpg?v=1774657454,0,primary,DOWNLOADED,image/jpeg,53595,research-assets/cozy-garden/teak-storage-bench/img-0.jpg
cozy-garden,cmtumdljw0209m5etmxejfxc8,https://thecozygarden.com/cdn/shop/files/HW63890.jpg?v=1774657454&width=3840,1,gallery,DOWNLOADED,image/jpeg,53595,research-assets/cozy-garden/teak-storage-bench/img-1.jpg
cozy-garden,cmtumdljw0209m5etmxejfxc8,https://thecozygarden.com/cdn/shop/files/HW63890_47049130.jpg?v=1774657454&width=3840,2,gallery,DOWNLOADED,image/jpeg,112745,research-assets/cozy-garden/teak-storage-bench/img-2.jpg
